time_ms, data_main_bno_accx_mss, data_main_bno_accy_mss, data_main_bno_accz_mss, data_main_bno_qw, data_main_bno_qx, data_main_bno_qy, data_main_bno_qz, data_main_bno_roll, data_main_bno_pitch,data_main_bno_yaw, estimated_altitude_lake_m, altitude_dps_urm_offset_m.get(), flight_phase, speed_level, data_main_dps_pressure_hPa, data_main_dps_temperature_deg, data_main_dps_altitude_m, data_under_dps_pressure_hPa, data_under_dps_temperature_deg,data_under_dps_altitude_m, data_under_urm_altitude_m, data_air_dps_pressure_hPa, data_air_dps_temperature_deg, data_air_dps_altitude_m, data_air_sdp_differentialPressure_Pa, data_air_sdp_airspeed_ms, data_air_AoA_angle_deg, data_air_AoS_angle_deg,data_ics_angle, data_air_bno_accx_mss, data_air_bno_accy_mss, data_air_bno_accz_mss, data_air_bno_qw, data_air_bno_qx, data_air_bno_qy, data_air_bno_qz, data_air_bno_roll, data_air_bno_pitch, data_air_bno_yaw,data_main_gps_hour, data_main_gps_minute, data_main_gps_second, data_main_gps_centisecond, data_main_gps_latitude_deg, data_main_gps_longitude_deg, data_main_gps_altitude_m,data_main_gps_groundspeed_ms
7301,-0.04,0.09,9.48,1.00,-0.00,0.00,0.00,0.55,0.08,-0.00,32.11,0.00,0,2,1001.94,23.28,97.49,1001.99,25.36,97.77,0.40,1001.35,23.95,102.81,0.00,0.00,359.12,162.07,7484,0.11,0.60,9.56,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,47,10, 0.0000000, 0.0000000, 0.00, 0.00
7359,-0.08,0.11,9.53,1.00,-0.00,0.00,0.00,0.55,0.08,-0.00,28.20,0.00,0,2,1001.94,23.28,97.47,1001.99,25.35,97.73,0.40,1001.36,23.94,102.77,0.00,0.00,359.03,162.16,7464,0.16,0.67,9.58,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,47,10, 0.0000000, 0.0000000, 0.00, 0.00
7412,-0.05,0.12,9.53,1.00,-0.00,0.00,0.00,0.56,0.11,-0.00,24.28,0.00,0,2,1001.94,23.29,97.46,1001.99,25.36,97.76,0.40,1001.35,23.92,102.81,0.00,0.00,359.03,162.16,7431,0.09,0.67,9.59,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,47,10, 0.0000000, 0.0000000, 0.00, 0.00
7469,-0.09,0.05,9.53,1.00,-0.00,0.00,0.00,0.56,0.11,-0.00,20.37,0.00,0,2,1001.94,23.29,97.47,1001.98,25.35,97.77,0.40,1001.35,23.93,102.79,0.00,0.00,359.03,162.07,7396,0.09,0.66,9.59,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,47,10, 0.0000000, 0.0000000, 0.00, 0.00
7522,-0.11,0.03,9.35,1.00,-0.00,0.01,0.00,0.58,0.16,-0.00,16.46,0.00,0,2,1001.94,23.29,97.47,1001.99,25.35,97.77,0.40,1001.35,23.94,102.79,0.00,0.00,359.03,162.16,7350,0.16,0.59,9.54,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,47,10, 0.0000000, 0.0000000, 0.00, 0.00
7579,-0.08,0.09,9.56,1.00,-0.00,0.01,0.00,0.58,0.17,-0.00,14.50,0.00,0,2,1001.94,23.29,97.46,1001.99,25.36,97.74,0.40,1001.35,23.92,102.81,-0.02,0.17,359.12,162.07,7327,0.21,0.63,9.61,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,47,10, 0.0000000, 0.0000000, 0.00, 0.00
7633,-0.07,0.00,9.54,1.00,-0.00,0.01,0.00,0.59,0.19,-0.00,10.60,0.00,0,2,1001.94,23.29,97.46,1001.99,25.37,97.76,0.40,1001.35,23.94,102.80,-0.02,0.17,359.12,162.07,7280,0.15,0.77,9.59,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,47,10, 0.0000000, 0.0000000, 0.00, 0.00
7690,-0.12,-0.02,9.35,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.60,0.00,0,2,1001.94,23.29,97.46,1001.99,25.37,97.74,0.40,1001.36,23.92,102.76,0.00,0.00,359.12,162.16,7233,0.15,0.57,9.56,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,47,10, 0.0000000, 0.0000000, 0.00, 0.00
7743,-0.08,0.03,9.43,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.60,0.00,0,2,1001.94,23.29,97.49,1001.99,25.37,97.75,0.40,1001.35,23.93,102.78,0.00,0.00,359.12,162.16,7155,0.11,0.58,9.59,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,47,10, 0.0000000, 0.0000000, 0.00, 0.00
7797,-0.10,0.00,9.46,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.60,0.00,0,2,1001.94,23.30,97.47,1001.98,25.36,97.73,0.40,1001.35,23.92,102.83,0.00,0.00,359.12,162.16,7115,0.12,0.67,9.57,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
7852,-0.14,0.01,9.44,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.60,0.00,0,2,1001.94,23.30,97.47,1001.99,25.36,97.77,0.40,1001.35,23.92,102.79,0.00,0.00,359.12,162.16,7074,0.17,0.79,9.61,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
7905,-0.09,0.01,9.46,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.60,0.00,0,2,1001.94,23.29,97.47,1001.99,25.36,97.76,0.40,1001.35,23.94,102.79,0.00,0.00,359.12,162.07,7034,0.00,0.74,9.60,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
7962,-0.05,0.07,9.47,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.60,0.00,0,2,1001.94,23.28,97.48,1001.99,25.36,97.76,0.40,1001.35,23.92,102.81,0.00,0.00,359.12,162.07,6880,0.25,0.49,9.52,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
8016,-0.10,-0.01,9.48,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.61,0.00,0,2,1001.94,23.31,97.46,1001.99,25.36,97.74,0.40,1001.35,23.93,102.79,0.00,0.00,359.12,162.16,6815,0.22,0.69,9.58,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
8072,-0.09,-0.01,9.53,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.61,0.00,0,2,1001.94,23.31,97.46,1001.98,25.36,97.75,0.40,1001.35,23.94,102.79,0.00,0.00,359.12,162.16,6783,0.16,0.79,9.60,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
8125,-0.01,0.01,9.47,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.60,0.00,0,2,1001.94,23.30,97.46,1001.99,25.35,97.74,0.40,1001.35,23.92,102.79,0.00,0.00,359.03,162.16,6773,0.05,0.57,9.57,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
8182,-0.12,0.00,9.37,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.60,0.00,0,2,1001.94,23.30,97.47,1001.98,25.36,97.78,0.40,1001.35,23.93,102.80,0.00,0.00,359.03,162.16,6765,0.15,0.56,9.56,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
8234,-0.17,0.01,9.38,1.00,-0.00,0.01,0.00,0.61,0.22,-0.00,10.60,0.00,0,2,1001.94,23.32,97.46,1001.99,25.37,97.74,0.40,1001.35,23.93,102.79,0.00,0.00,359.03,162.07,6763,0.24,0.61,9.55,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
8290,-0.04,0.01,9.49,1.00,-0.00,0.01,0.00,0.61,0.22,-0.00,10.60,0.00,0,2,1001.94,23.30,97.50,1001.99,25.36,97.76,0.40,1001.35,23.93,102.82,0.00,0.00,359.12,162.16,6758,0.12,0.57,9.56,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
8342,-0.04,0.06,9.43,1.00,-0.00,0.01,0.00,0.61,0.22,-0.00,10.60,0.00,0,2,1001.94,23.30,97.47,1001.99,25.36,97.75,0.40,1001.35,23.93,102.80,0.00,0.00,359.12,162.07,6757,0.09,0.63,9.54,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
8394,-0.19,0.07,9.49,1.00,-0.00,0.01,0.00,0.61,0.22,-0.00,10.60,0.00,0,2,1001.94,23.31,97.47,1001.98,25.35,97.78,0.40,1001.35,23.93,102.81,0.00,0.00,359.12,162.16,6754,0.20,0.50,9.58,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
8447,-0.08,0.03,9.53,1.00,-0.00,0.01,0.00,0.61,0.22,-0.00,10.61,0.00,0,2,1001.94,23.31,97.46,1001.99,25.35,97.76,0.40,1001.35,23.91,102.81,0.00,0.00,359.12,162.07,6755,0.08,0.67,9.53,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,48,10, 0.0000000, 0.0000000, 0.00, 0.00
8503,-0.03,0.06,9.51,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.61,0.00,0,2,1001.94,23.30,97.48,1001.98,25.35,97.76,0.40,1001.35,23.93,102.81,0.02,0.17,359.12,162.07,6755,0.21,0.67,9.59,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
8560,-0.10,0.03,9.42,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.61,0.00,0,2,1001.94,23.29,97.45,1001.99,25.36,97.74,0.40,1001.35,23.93,102.79,0.00,0.00,359.03,162.16,6756,0.26,0.60,9.57,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
8614,-0.07,0.02,9.47,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.60,0.00,0,2,1001.94,23.29,97.49,1001.99,25.35,97.75,0.40,1001.35,23.94,102.79,0.00,0.00,359.03,162.16,6758,0.21,0.59,9.54,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
8672,-0.12,-0.04,9.39,1.00,-0.00,0.01,0.00,0.62,0.24,-0.00,10.60,0.00,0,2,1001.94,23.30,97.48,1001.99,25.36,97.76,0.40,1001.35,23.94,102.80,0.00,0.00,359.12,162.07,6759,0.26,0.65,9.59,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
8723,-0.12,-0.04,9.43,1.00,-0.00,0.01,0.00,0.62,0.25,-0.00,10.60,0.00,0,2,1001.94,23.31,97.46,1001.99,25.36,97.74,0.40,1001.35,23.94,102.79,0.00,0.00,359.03,162.16,6763,0.14,0.57,9.55,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
8782,-0.11,0.00,9.43,1.00,-0.00,0.01,0.00,0.62,0.25,-0.00,10.59,0.00,0,2,1001.94,23.31,97.46,1001.99,25.37,97.74,0.40,1001.36,23.94,102.79,0.00,0.00,359.12,162.07,6767,0.13,0.48,9.54,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
8834,-0.10,-0.04,9.37,1.00,-0.00,0.01,0.00,0.62,0.25,-0.00,10.59,0.00,0,2,1001.95,23.31,97.43,1001.99,25.35,97.75,0.40,1001.35,23.93,102.80,0.00,0.00,359.03,162.16,6770,0.17,0.54,9.56,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
8892,-0.09,-0.07,9.56,1.00,-0.00,0.01,0.00,0.63,0.27,-0.00,10.60,0.00,0,2,1001.94,23.30,97.48,1001.99,25.37,97.76,0.40,1001.35,23.93,102.79,0.00,0.00,359.12,162.07,6771,0.24,0.61,9.56,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
8945,-0.16,-0.05,9.47,1.00,-0.00,0.01,0.00,0.63,0.27,-0.00,10.60,0.00,0,2,1001.94,23.31,97.46,1001.99,25.36,97.74,0.40,1001.35,23.92,102.79,0.00,0.00,359.03,162.07,6771,0.12,0.69,9.57,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
8997,-0.09,0.05,9.61,1.00,-0.00,0.01,0.00,0.63,0.27,-0.00,10.60,0.00,0,2,1001.94,23.33,97.46,1001.99,25.36,97.75,0.40,1001.35,23.93,102.80,0.00,0.00,359.03,162.16,6771,0.08,0.64,9.61,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
9054,-0.07,-0.06,9.52,1.00,-0.00,0.01,0.00,0.63,0.27,-0.00,10.59,0.00,0,2,1001.94,23.31,97.49,1001.99,25.37,97.78,0.40,1001.36,23.94,102.76,0.00,0.00,359.03,162.16,6772,0.17,0.71,9.60,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
9111,-0.11,0.00,9.44,1.00,-0.00,0.01,0.00,0.63,0.27,-0.00,10.60,0.00,0,2,1001.95,23.33,97.45,1001.99,25.35,97.75,0.40,1001.36,23.94,102.78,0.00,0.00,359.12,162.16,6773,0.21,0.67,9.55,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
9165,-0.13,-0.03,9.44,1.00,-0.00,0.01,0.00,0.63,0.29,-0.00,10.60,0.00,0,2,1001.95,23.33,97.43,1001.99,25.36,97.75,0.40,1001.35,23.95,102.79,0.00,0.00,359.12,162.16,6774,0.18,0.58,9.55,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
9218,-0.08,-0.02,9.51,1.00,-0.00,0.01,0.00,0.62,0.29,-0.00,10.59,0.00,0,2,1001.95,23.33,97.45,1001.99,25.35,97.73,0.40,1001.36,23.94,102.76,-0.02,0.17,359.12,162.07,6770,0.16,0.68,9.64,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
9274,-0.10,-0.06,9.29,1.00,-0.00,0.01,0.00,0.62,0.29,-0.00,10.59,0.00,0,2,1001.94,23.33,97.46,1001.99,25.37,97.77,0.40,1001.35,23.95,102.80,0.00,0.00,359.12,162.07,6762,0.19,0.73,9.56,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
9327,-0.21,0.00,9.25,1.00,-0.00,0.00,0.00,0.55,0.21,-0.00,10.60,0.00,0,2,1001.94,23.33,97.48,1001.98,25.36,97.78,0.40,1001.35,23.95,102.80,-0.02,0.17,359.03,162.16,6756,0.17,0.52,9.45,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
9383,-0.09,0.11,9.62,1.00,-0.00,0.00,0.00,0.50,0.14,-0.00,10.61,0.00,0,2,1001.94,23.34,97.46,1001.98,25.37,97.77,0.40,1001.36,23.95,102.78,-0.02,0.17,359.03,162.07,6750,0.20,0.39,9.67,1.00,0.03,-0.01,0.00,0.83,-3.64,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
9436,-0.08,0.11,9.37,1.00,-0.00,0.00,0.00,0.47,0.10,-0.00,10.60,0.00,0,2,1001.95,23.34,97.46,1001.99,25.36,97.75,0.40,1001.36,23.96,102.77,0.00,0.00,359.03,162.16,6745,0.20,0.50,9.60,1.00,0.03,-0.01,0.00,0.83,-3.63,0.06,23,59,49,10, 0.0000000, 0.0000000, 0.00, 0.00
9491,-0.05,0.17,9.53,1.00,-0.00,0.00,0.00,0.43,0.07,-0.00,10.59,0.00,0,2,1001.95,23.32,97.45,1001.99,25.37,97.74,0.40,1001.35,23.93,102.79,0.00,0.00,359.03,162.07,6698,0.14,0.76,9.58,1.00,0.03,-0.01,0.00,0.83,-3.63,0.06,23,59,50,10, 0.0000000, 0.0000000, 0.00, 0.00
9544,-0.09,0.12,9.52,1.00,-0.00,0.00,0.00,0.43,0.08,-0.00,10.59,0.00,0,2,1001.95,23.34,97.44,1001.99,25.37,97.74,0.40,1001.36,23.96,102.77,0.00,0.00,359.03,162.07,6682,0.14,0.36,9.55,1.00,0.03,-0.01,0.00,0.83,-3.63,0.06,23,59,50,10, 0.0000000, 0.0000000, 0.00, 0.00
9599,-0.02,0.12,9.43,1.00,-0.00,0.00,0.00,0.43,0.08,-0.00,10.59,0.00,0,2,1001.95,23.34,97.44,1001.99,25.37,97.74,0.40,1001.35,23.95,102.79,0.00,0.00,359.03,162.16,6657,0.22,0.57,9.53,1.00,0.03,-0.01,0.00,0.83,-3.63,0.06,23,59,50,10, 0.0000000, 0.0000000, 0.00, 0.00
9656,-0.11,0.14,9.48,1.00,-0.00,0.00,0.00,0.41,0.03,-0.00,10.59,0.00,0,2,1001.94,23.34,97.49,1001.99,25.36,97.76,0.40,1001.36,23.96,102.77,0.00,0.00,359.12,162.07,6648,0.24,0.50,9.54,1.00,0.03,-0.01,0.00,0.83,-3.63,0.06,23,59,50,10, 0.0000000, 0.0000000, 0.00, 0.00
