2962523,0.05,-0.83,9.54,1.00,-0.04,-0.00,0.00,-0.47,4.99,0.03,10.59,0.00,0,2,1001.32,40.70,108.89,1001.33,40.22,108.69,0.62,1000.67,37.89,113.83,1.60,1.68,88.95,308.41,7902,0.56,1.33,9.55,1.00,0.07,-0.03,0.01,3.41,-7.96,0.66,6,6,22,0,35.2901783,136.2528917,82.60, 0.14
2962580,0.09,-0.83,9.53,1.00,-0.04,-0.00,0.00,-0.47,4.99,0.03,10.60,0.00,0,2,1001.32,40.69,108.89,1001.33,40.22,108.67,0.62,1000.67,37.89,113.84,1.42,1.58,92.37,308.41,7902,0.56,1.38,9.55,1.00,0.07,-0.03,0.01,3.41,-7.96,0.66,6,6,22,0,35.2901783,136.2528917,82.60, 0.14
2962632,0.11,-0.82,9.54,1.00,-0.04,-0.00,0.00,-0.47,4.99,0.03,10.60,0.00,0,2,1001.32,40.69,108.91,1001.32,40.22,108.71,0.61,1000.67,37.89,113.84,1.42,1.58,92.37,308.41,7902,0.56,1.38,9.55,1.00,0.07,-0.03,0.01,3.41,-7.96,0.66,6,6,22,0,35.2901783,136.2528917,82.60, 0.14
2962689,0.07,-0.79,9.52,1.00,-0.04,-0.00,0.00,-0.47,4.99,0.03,10.60,0.00,0,2,1001.32,40.69,108.89,1001.32,40.21,108.67,0.62,1000.67,37.88,113.86,0.30,0.73,99.32,308.41,7903,0.53,1.42,9.58,1.00,0.07,-0.03,0.01,3.41,-7.96,0.66,6,6,22,0,35.2901783,136.2528917,82.60, 0.14
2962741,0.12,-0.86,9.51,1.00,-0.04,-0.00,0.00,-0.47,4.99,0.03,10.61,0.00,0,2,1001.32,40.69,108.91,1001.32,40.24,108.70,0.62,1000.66,37.88,113.94,2.05,1.90,102.48,308.41,7902,0.52,1.38,9.58,1.00,0.07,-0.03,0.01,3.41,-7.96,0.66,6,6,22,0,35.2901783,136.2528917,82.60, 0.13
2962800,0.12,-0.82,9.46,1.00,-0.04,-0.00,0.00,-0.47,4.99,0.03,10.61,0.00,0,2,1001.32,40.69,108.91,1001.33,40.24,108.68,0.62,1000.66,37.89,113.92,1.52,1.64,102.04,308.41,7903,0.53,1.33,9.58,1.00,0.07,-0.03,0.01,3.41,-7.96,0.66,6,6,22,0,35.2901783,136.2528917,82.60, 0.13
2962853,0.06,-0.79,9.55,1.00,-0.04,-0.00,0.00,-0.47,4.99,0.03,10.62,0.00,0,2,1001.32,40.69,108.91,1001.32,40.23,108.72,0.61,1000.66,37.87,113.92,1.30,1.51,98.79,308.41,7902,0.60,1.34,9.56,1.00,0.07,-0.03,0.01,3.41,-7.96,0.66,6,6,22,0,35.2901783,136.2528917,82.60, 0.13
2962910,0.10,-0.70,9.57,1.00,-0.04,-0.00,0.00,-0.47,4.99,0.03,10.62,0.00,0,2,1001.32,40.71,108.89,1001.32,40.24,108.71,0.62,1000.65,37.88,114.00,2.10,1.92,95.10,308.41,7902,0.53,1.25,9.59,1.00,0.07,-0.03,0.01,3.41,-7.96,0.66,6,6,22,0,35.2901783,136.2528917,82.60, 0.13
2962963,0.13,-0.79,9.58,1.00,-0.04,-0.00,0.00,-0.47,4.99,0.03,10.63,0.00,0,2,1001.32,40.71,108.89,1001.33,40.23,108.71,0.62,1000.65,37.88,114.00,2.58,2.13,94.39,308.41,7903,0.52,1.37,9.56,1.00,0.07,-0.03,0.01,3.41,-7.96,0.66,6,6,23,0,35.2901767,136.2528883,82.60, 0.13
2963021,0.04,-0.84,9.55,1.00,-0.04,-0.00,0.00,-0.47,4.99,0.03,10.63,0.00,0,2,1001.32,40.70,108.90,1001.33,40.23,108.73,0.62,1000.66,37.89,113.98,2.87,2.25,93.96,308.32,7903,0.60,1.50,9.61,1.00,0.07,-0.03,0.01,3.41,-7.96,0.66,6,6,23,0,35.2901767,136.2528883,82.60, 0.13
