time_ms, data_main_bno_accx_mss, data_main_bno_accy_mss, data_main_bno_accz_mss, data_main_bno_qw, data_main_bno_qx, data_main_bno_qy, data_main_bno_qz, data_main_bno_roll, data_main_bno_pitch,data_main_bno_yaw, estimated_altitude_lake_m, altitude_dps_urm_offset_m.get(), flight_phase, speed_level, data_main_dps_pressure_hPa, data_main_dps_temperature_deg, data_main_dps_altitude_m, data_under_dps_pressure_hPa, data_under_dps_temperature_deg,data_under_dps_altitude_m, data_under_urm_altitude_m, data_air_dps_pressure_hPa, data_air_dps_temperature_deg, data_air_dps_altitude_m, data_air_sdp_differentialPressure_Pa, data_air_sdp_airspeed_ms, data_air_AoA_angle_deg, data_air_AoS_angle_deg,data_ics_angle, data_air_bno_accx_mss, data_air_bno_accy_mss, data_air_bno_accz_mss, data_air_bno_qw, data_air_bno_qx, data_air_bno_qy, data_air_bno_qz, data_air_bno_roll, data_air_bno_pitch, data_air_bno_yaw,data_main_gps_hour, data_main_gps_minute, data_main_gps_second, data_main_gps_centisecond, data_main_gps_latitude_deg, data_main_gps_longitude_deg, data_main_gps_altitude_m,data_main_gps_groundspeed_ms
6666,0.13,-1.03,9.67,1.00,-0.05,-0.00,0.00,-0.12,5.86,0.05,63.87,0.00,0,2,1003.29,33.61,88.77,1003.33,33.44,88.40,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
6726,-0.23,-1.06,9.28,1.00,-0.05,-0.00,0.00,-0.14,5.87,0.06,60.32,0.00,0,2,1003.29,33.61,88.79,1003.32,33.46,88.41,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8446,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
6786,0.16,-0.67,9.60,1.00,-0.05,-0.00,0.00,-0.14,5.84,0.04,56.78,0.00,0,2,1003.29,33.61,88.79,1003.32,33.44,88.42,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
6846,-0.22,-0.96,9.41,1.00,-0.05,-0.00,0.00,-0.14,5.84,0.04,53.22,0.00,0,2,1003.29,33.61,88.77,1003.31,33.43,88.52,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
6906,-0.09,-0.68,9.58,1.00,-0.05,-0.00,0.00,-0.12,5.81,0.03,49.66,0.00,0,2,1003.29,33.61,88.74,1003.31,33.44,88.54,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
6965,-0.10,-0.92,9.49,1.00,-0.05,-0.00,0.00,-0.09,5.80,0.03,46.10,0.00,0,2,1003.29,33.60,88.74,1003.32,33.44,88.47,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7025,-0.10,-0.81,9.51,1.00,-0.05,-0.00,0.00,-0.06,5.79,0.03,42.56,0.00,0,2,1003.29,33.60,88.79,1003.31,33.43,88.54,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7077,-0.17,-0.89,9.59,1.00,-0.05,-0.00,0.00,-0.05,5.77,0.03,40.79,0.00,0,2,1003.29,33.59,88.78,1003.32,33.44,88.47,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7130,0.10,-0.76,9.73,1.00,-0.05,-0.00,0.00,-0.05,5.74,0.03,37.26,0.00,0,2,1003.28,33.62,88.81,1003.31,33.43,88.49,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7186,0.16,-0.91,9.37,1.00,-0.05,-0.00,0.00,-0.07,5.72,0.03,33.71,0.00,0,2,1003.29,33.60,88.80,1003.32,33.43,88.48,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7238,-0.20,-1.19,9.57,1.00,-0.05,-0.00,0.00,-0.07,5.71,0.03,30.17,0.00,0,2,1003.28,33.58,88.86,1003.31,33.43,88.55,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8443,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7295,-0.13,-0.91,9.38,1.00,-0.05,-0.00,0.00,-0.06,5.72,0.03,28.40,0.00,0,2,1003.28,33.58,88.83,1003.31,33.44,88.53,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7346,-0.14,-0.83,9.50,1.00,-0.05,-0.00,0.00,-0.07,5.70,0.03,24.86,0.00,0,2,1003.28,33.59,88.83,1003.31,33.42,88.55,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7399,0.02,-0.89,9.38,1.00,-0.05,-0.00,0.00,-0.05,5.70,0.03,21.30,0.00,0,2,1003.28,33.60,88.81,1003.30,33.42,88.58,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7455,0.05,-0.89,9.45,1.00,-0.05,-0.00,0.00,-0.05,5.69,0.03,17.75,0.00,0,2,1003.28,33.61,88.86,1003.30,33.42,88.63,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7506,-0.18,-0.69,9.48,1.00,-0.05,-0.00,0.00,-0.05,5.68,0.06,15.97,0.00,0,2,1003.29,33.61,88.79,1003.30,33.42,88.65,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7564,0.17,-0.91,9.78,1.00,-0.05,-0.00,0.00,-0.03,5.67,0.11,12.41,0.00,0,2,1003.28,33.59,88.83,1003.30,33.43,88.63,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7616,-0.11,-1.03,9.37,1.00,-0.05,-0.00,0.00,-0.01,5.69,0.18,10.63,0.00,0,2,1003.28,33.58,88.85,1003.31,33.41,88.56,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7668,-0.01,-0.78,9.66,1.00,-0.05,-0.00,0.00,-0.00,5.70,0.20,10.64,0.00,0,2,1003.28,33.60,88.83,1003.30,33.42,88.58,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7725,-0.02,-0.81,9.16,1.00,-0.05,-0.00,0.00,-0.00,5.70,0.18,10.64,0.00,0,2,1003.28,33.60,88.81,1003.30,33.43,88.62,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7777,0.11,-0.57,9.59,1.00,-0.05,0.00,0.00,0.01,5.66,0.15,10.62,0.00,0,2,1003.28,33.61,88.82,1003.30,33.40,88.62,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7829,-0.14,-0.98,9.47,1.00,-0.05,0.00,0.00,0.02,5.65,0.14,10.61,0.00,0,2,1003.28,33.59,88.84,1003.30,33.41,88.61,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7885,0.20,-0.95,9.83,1.00,-0.05,0.00,0.00,0.02,5.65,0.17,10.61,0.00,0,2,1003.29,33.60,88.80,1003.30,33.40,88.61,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7938,0.14,-0.91,9.57,1.00,-0.05,0.00,0.00,0.01,5.66,0.19,10.61,0.00,0,2,1003.29,33.60,88.80,1003.30,33.39,88.60,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
7995,0.28,-0.46,9.62,1.00,-0.05,-0.00,0.00,-0.02,5.66,0.18,10.60,0.00,0,2,1003.28,33.60,88.81,1003.30,33.41,88.61,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
8047,-0.54,-1.05,9.34,1.00,-0.05,-0.00,0.00,-0.03,5.65,0.18,10.61,0.00,0,2,1003.28,33.59,88.82,1003.29,33.40,88.67,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
8103,-0.39,-0.70,9.65,1.00,-0.05,-0.00,0.00,-0.06,5.63,0.19,10.62,0.00,0,2,1003.28,33.59,88.84,1003.30,33.39,88.64,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
8155,-0.14,-0.81,9.49,1.00,-0.05,-0.00,0.00,-0.04,5.63,0.18,10.62,0.00,0,2,1003.28,33.60,88.84,1003.29,33.40,88.64,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
8209,0.09,-0.97,9.45,1.00,-0.05,-0.00,0.00,-0.03,5.62,0.19,10.63,0.00,0,2,1003.28,33.60,88.85,1003.30,33.39,88.65,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8446,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,46,86, 0.0000000, 0.0000000, 0.00, 0.00
8265,0.16,-0.91,9.38,1.00,-0.05,-0.00,0.00,-0.04,5.62,0.19,10.64,0.00,0,2,1003.28,33.59,88.87,1003.29,33.40,88.66,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8316,0.02,-0.96,9.36,1.00,-0.05,-0.00,0.00,-0.03,5.62,0.19,10.64,0.00,0,2,1003.28,33.60,88.85,1003.29,33.39,88.66,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8370,-0.01,-0.93,9.58,1.00,-0.05,-0.00,0.00,-0.03,5.62,0.19,10.63,0.00,0,2,1003.28,33.59,88.85,1003.29,33.39,88.70,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8425,0.05,-0.88,9.55,1.00,-0.05,-0.00,0.00,-0.03,5.62,0.19,10.62,0.00,0,2,1003.28,33.60,88.81,1003.29,33.39,88.67,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8447,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8477,0.02,-0.85,9.55,1.00,-0.05,-0.00,0.00,-0.04,5.61,0.19,10.61,0.00,0,2,1003.28,33.60,88.85,1003.29,33.38,88.68,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8530,0.01,-0.78,9.57,1.00,-0.05,-0.00,0.00,-0.03,5.60,0.19,10.60,0.00,0,2,1003.29,33.59,88.80,1003.29,33.39,88.64,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8584,0.01,-0.85,9.59,1.00,-0.05,-0.00,0.00,-0.02,5.59,0.19,10.60,0.00,0,2,1003.28,33.60,88.83,1003.29,33.38,88.66,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8637,0.02,-0.90,9.59,1.00,-0.05,-0.00,0.00,-0.02,5.59,0.19,10.60,0.00,0,2,1003.28,33.60,88.84,1003.30,33.39,88.61,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8694,-0.13,-0.84,9.40,1.00,-0.05,-0.00,0.00,-0.02,5.58,0.19,10.60,0.00,0,2,1003.29,33.61,88.81,1003.30,33.39,88.61,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8745,0.12,-0.88,9.50,1.00,-0.05,-0.00,0.00,-0.03,5.58,0.19,10.59,0.00,0,2,1003.29,33.61,88.79,1003.30,33.39,88.60,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8801,-0.04,-0.94,9.61,1.00,-0.05,-0.00,0.00,-0.03,5.58,0.19,10.58,0.00,0,2,1003.29,33.61,88.79,1003.30,33.38,88.60,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8855,-0.03,-0.87,9.45,1.00,-0.05,-0.00,0.00,-0.03,5.58,0.19,10.58,0.00,0,2,1003.29,33.60,88.78,1003.30,33.37,88.63,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8906,0.10,-0.90,9.54,1.00,-0.05,-0.00,0.00,-0.03,5.58,0.19,10.59,0.00,0,2,1003.29,33.60,88.78,1003.30,33.38,88.65,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
8963,0.07,-0.91,9.48,1.00,-0.05,-0.00,0.00,-0.03,5.58,0.19,10.59,0.00,0,2,1003.29,33.60,88.79,1003.30,33.38,88.65,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
9015,0.11,-0.88,9.53,1.00,-0.05,-0.00,0.00,-0.05,5.57,0.18,10.60,0.00,0,2,1003.29,33.60,88.73,1003.29,33.37,88.67,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
9068,0.05,-1.01,9.50,1.00,-0.05,-0.00,0.00,-0.05,5.58,0.18,10.60,0.00,0,2,1003.29,33.60,88.78,1003.29,33.38,88.68,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
9125,-0.17,-0.70,9.47,1.00,-0.05,-0.00,0.00,-0.06,5.56,0.13,10.60,0.00,0,2,1003.29,33.61,88.79,1003.30,33.37,88.63,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
9175,-0.11,-0.79,9.51,1.00,-0.05,-0.00,0.00,-0.04,5.54,0.11,10.60,0.00,0,2,1003.29,33.61,88.79,1003.29,33.37,88.65,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,48,86, 0.0000000, 0.0000000, 0.00, 0.00
9228,-0.12,-0.70,9.51,1.00,-0.05,-0.00,0.00,-0.01,5.53,0.11,10.60,0.00,0,2,1003.29,33.61,88.77,1003.29,33.36,88.66,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,49,80, 0.0000000, 0.0000000, 0.00, 0.00
9284,0.03,-0.91,9.09,1.00,-0.05,0.00,0.00,0.01,5.51,0.10,10.60,0.00,0,2,1003.29,33.61,88.80,1003.29,33.36,88.67,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,49,80, 0.0000000, 0.0000000, 0.00, 0.00
9336,0.13,-0.88,9.78,1.00,-0.05,-0.00,0.00,-0.01,5.49,0.11,10.60,0.00,0,2,1003.28,33.61,88.82,1003.30,33.37,88.62,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,49,80, 0.0000000, 0.0000000, 0.00, 0.00
9393,0.18,-0.91,9.48,1.00,-0.05,-0.00,0.00,-0.03,5.49,0.10,10.61,0.00,0,2,1003.28,33.61,88.83,1003.29,33.37,88.62,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,49,80, 0.0000000, 0.0000000, 0.00, 0.00
9445,0.07,-0.82,9.52,1.00,-0.05,-0.00,0.00,-0.05,5.49,0.04,10.60,0.00,0,2,1003.28,33.59,88.87,1003.30,33.36,88.63,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,49,80, 0.0000000, 0.0000000, 0.00, 0.00
9498,0.18,-0.81,9.66,1.00,-0.05,-0.00,0.00,-0.06,5.49,-0.01,10.60,0.00,0,2,1003.29,33.63,88.81,1003.29,33.36,88.71,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,49,80, 0.0000000, 0.0000000, 0.00, 0.00
9553,-0.09,-0.97,9.59,1.00,-0.05,-0.00,-0.00,-0.07,5.49,-0.07,10.61,0.00,0,2,1003.28,33.60,88.86,1003.30,33.35,88.64,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,49,80, 0.0000000, 0.0000000, 0.00, 0.00
9605,-0.16,-0.87,9.47,1.00,-0.05,-0.00,-0.00,-0.05,5.49,-0.11,10.62,0.00,0,2,1003.28,33.60,88.84,1003.29,33.35,88.68,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,49,80, 0.0000000, 0.0000000, 0.00, 0.00
9659,-0.10,-0.86,9.53,1.00,-0.05,-0.00,-0.00,-0.03,5.48,-0.12,10.62,0.00,0,2,1003.28,33.61,88.84,1003.30,33.37,88.64,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,59,49,80, 0.0000000, 0.0000000, 0.00, 0.00
