time_ms, data_main_bno_accx_mss, data_main_bno_accy_mss, data_main_bno_accz_mss, data_main_bno_qw, data_main_bno_qx, data_main_bno_qy, data_main_bno_qz, data_main_bno_roll, data_main_bno_pitch,data_main_bno_yaw, estimated_altitude_lake_m, altitude_dps_urm_offset_m.get(), flight_phase, speed_level, data_main_dps_pressure_hPa, data_main_dps_temperature_deg, data_main_dps_altitude_m, data_under_dps_pressure_hPa, data_under_dps_temperature_deg,data_under_dps_altitude_m, data_under_urm_altitude_m, data_air_dps_pressure_hPa, data_air_dps_temperature_deg, data_air_dps_altitude_m, data_air_sdp_differentialPressure_Pa, data_air_sdp_airspeed_ms, data_air_AoA_angle_deg, data_air_AoS_angle_deg,data_ics_angle, data_air_bno_accx_mss, data_air_bno_accy_mss, data_air_bno_accz_mss, data_air_bno_qw, data_air_bno_qx, data_air_bno_qy, data_air_bno_qz, data_air_bno_roll, data_air_bno_pitch, data_air_bno_yaw,data_main_gps_hour, data_main_gps_minute, data_main_gps_second, data_main_gps_centisecond, data_main_gps_latitude_deg, data_main_gps_longitude_deg, data_main_gps_altitude_m,data_main_gps_groundspeed_ms
7680,0.22,0.76,9.59,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.77,39.54,113.55,1000.76,37.41,112.85,0.35,1000.17,37.18,118.11,-0.03,0.24,105.21,284.94,6465,-0.02,-0.35,9.58,1.00,-0.02,-0.00,-0.00,0.22,1.87,-0.00,23,5,53,81,35.2941683, 1.6000000,19.00, 0.90
7731,0.19,0.69,9.51,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.77,39.54,113.57,1000.77,37.43,112.78,0.34,1000.17,37.17,118.14,-0.03,0.24,105.21,284.94,6466,-0.06,0.53,9.74,1.00,-0.02,-0.00,-0.00,0.22,1.85,-0.00,23,5,53,81,35.2941683, 1.6000000,19.00, 0.90
7790,0.19,0.70,9.60,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.77,39.54,113.55,1000.77,37.42,112.76,0.35,1000.17,37.17,118.11,-0.03,0.24,105.21,284.94,6465,0.01,-0.88,9.46,1.00,-0.02,-0.00,-0.00,0.22,1.88,-0.00,23,5,53,81,35.2941683, 1.6000000,19.00, 0.90
7848,0.22,0.66,9.49,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.76,39.53,113.59,1000.77,37.43,112.80,0.35,1000.17,37.16,118.10,-0.03,0.24,105.21,284.94,6466,-0.16,-0.69,9.48,1.00,-0.02,-0.00,-0.00,0.22,1.89,-0.00,23,5,53,81,35.2941683, 1.6000000,19.00, 0.90
7901,0.28,0.70,9.47,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.77,39.53,113.56,1000.77,37.43,112.80,0.35,1000.17,37.17,118.10,-0.05,0.30,105.21,284.94,6465,0.11,-0.34,9.67,1.00,-0.02,-0.00,-0.00,0.22,1.89,-0.00,23,5,53,81,35.2941683, 1.6000000,19.00, 0.90
7959,0.18,0.69,9.49,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.77,39.52,113.58,1000.77,37.43,112.79,0.35,1000.17,37.18,118.12,-0.05,0.30,105.21,284.94,6464,-0.14,-0.02,9.63,1.00,-0.02,-0.00,-0.00,0.22,1.90,-0.00,23,5,53,81,35.2941683, 1.6000000,19.00, 0.90
8010,0.25,0.65,9.50,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.77,39.53,113.58,1000.77,37.43,112.80,0.35,1000.17,37.17,118.11,-0.03,0.24,105.21,284.94,6466,0.07,-0.46,9.51,1.00,-0.02,-0.00,-0.00,0.22,1.90,-0.00,23,5,53,81,35.2941683, 1.6000000,19.00, 0.90
8067,0.26,0.77,9.52,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.77,39.52,113.56,1000.77,37.42,112.79,0.35,1000.17,37.18,118.11,-0.05,0.30,105.21,284.94,6465,0.00,-0.31,9.58,1.00,-0.02,-0.00,-0.00,0.22,1.90,-0.00,23,5,53,81,35.2941683, 1.6000000,19.00, 0.90
8120,0.30,0.68,9.49,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.77,39.52,113.55,1000.77,37.43,112.79,0.35,1000.18,37.18,118.09,-0.05,0.30,105.21,284.94,6465,-0.03,-0.05,9.61,1.00,-0.02,-0.00,-0.00,0.22,1.92,-0.00,23,5,53,81,35.2941683, 1.6000000,19.00, 0.90
8173,0.24,0.65,9.53,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.77,39.51,113.57,1000.77,37.43,112.78,0.35,1000.18,37.18,118.07,-0.03,0.24,105.21,284.94,6465,0.03,-0.25,9.63,1.00,-0.02,-0.00,-0.00,0.22,1.91,-0.00,23,5,53,81,35.2941683,136.2544817,19.00, 0.76
8230,0.15,0.68,9.57,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.77,39.53,113.56,1000.77,37.43,112.81,0.35,1000.18,37.18,118.09,-0.05,0.30,105.21,284.94,6465,0.08,-0.47,9.59,1.00,-0.02,-0.00,-0.00,0.22,1.90,-0.00,23,5,53,81,35.2941683,136.2544817,19.00, 0.76
8286,0.17,0.68,9.61,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.77,39.54,113.57,1000.77,37.44,112.79,0.35,1000.18,37.18,118.09,-0.05,0.30,105.21,284.94,6466,-0.05,-0.18,9.58,1.00,-0.02,-0.00,-0.00,0.22,1.90,-0.00,23,5,53,81,35.2941683,136.2544817,19.00, 0.76
8340,0.21,0.67,9.50,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.76,39.52,113.60,1000.76,37.45,112.82,0.35,1000.17,37.17,118.11,-0.05,0.30,105.21,284.94,6465,-0.02,-0.11,9.65,1.00,-0.02,-0.00,-0.00,0.21,1.90,-0.00,23,5,53,81,35.2941683,136.2544817,19.00, 0.76
8397,0.29,0.70,9.51,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.77,39.51,113.52,1000.77,37.43,112.78,0.35,1000.18,37.18,118.09,-0.03,0.24,105.21,284.94,6465,-0.05,-0.08,9.65,1.00,-0.02,-0.00,-0.00,0.20,1.89,-0.00,23,5,53,81,35.2941683,136.2544817,19.00, 0.76
8450,0.23,0.69,9.58,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.77,39.52,113.57,1000.77,37.44,112.81,0.35,1000.17,37.18,118.11,-0.03,0.24,105.21,284.94,6466,0.00,-0.44,9.59,1.00,-0.02,-0.00,-0.00,0.19,1.88,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
8507,0.13,0.75,9.45,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.77,39.53,113.54,1000.77,37.43,112.81,0.35,1000.17,37.17,118.10,-0.05,0.30,105.21,284.94,6466,0.00,-0.24,9.62,1.00,-0.02,-0.00,-0.00,0.19,1.87,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
8557,0.23,0.59,9.55,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.77,39.52,113.57,1000.77,37.42,112.78,0.35,1000.17,37.17,118.13,-0.05,0.30,105.21,284.94,6465,-0.04,-0.01,9.61,1.00,-0.02,-0.00,-0.00,0.19,1.88,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
8616,0.24,0.79,9.53,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.77,39.52,113.55,1000.77,37.44,112.79,0.35,1000.17,37.18,118.14,-0.05,0.30,105.21,284.94,6465,0.01,-0.52,9.55,1.00,-0.02,-0.00,-0.00,0.19,1.90,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
8669,0.28,0.61,9.45,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.76,39.53,113.59,1000.76,37.42,112.82,0.35,1000.17,37.17,118.11,-0.05,0.30,105.21,284.94,6465,0.00,-0.14,9.63,1.00,-0.02,-0.00,-0.00,0.19,1.90,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
8721,0.26,0.66,9.59,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.76,39.51,113.61,1000.77,37.42,112.80,0.35,1000.17,37.19,118.10,-0.05,0.30,105.21,284.94,6465,0.00,-0.16,9.68,1.00,-0.02,-0.00,-0.00,0.17,1.88,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
8778,0.21,0.61,9.46,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.76,39.51,113.59,1000.77,37.42,112.82,0.35,1000.17,37.18,118.11,-0.05,0.30,105.21,284.94,6466,-0.01,0.02,9.69,1.00,-0.02,-0.00,-0.00,0.17,1.88,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
8834,0.26,0.80,9.62,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.76,39.51,113.61,1000.77,37.42,112.83,0.35,1000.18,37.20,118.08,-0.03,0.24,105.21,284.94,6465,0.13,-0.52,9.56,1.00,-0.02,-0.00,-0.00,0.17,1.89,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
8887,0.19,0.68,9.56,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.77,39.51,113.56,1000.77,37.42,112.80,0.35,1000.18,37.18,118.09,-0.03,0.24,105.21,284.94,6465,0.02,-0.15,9.62,1.00,-0.02,-0.00,-0.00,0.17,1.89,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
8944,0.19,0.62,9.44,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.76,39.51,113.59,1000.76,37.42,112.83,0.35,1000.18,37.17,118.09,-0.03,0.24,105.21,284.94,6465,-0.03,-0.11,9.65,1.00,-0.02,-0.00,-0.00,0.17,1.87,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
8998,0.25,0.69,9.47,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.76,39.50,113.58,1000.77,37.42,112.82,0.35,1000.18,37.17,118.09,-0.05,0.30,105.21,284.94,6464,0.00,-0.25,9.63,1.00,-0.02,-0.00,-0.00,0.17,1.87,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
9056,0.22,0.72,9.61,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.77,39.51,113.57,1000.77,37.42,112.81,0.35,1000.18,37.18,118.09,-0.05,0.30,105.21,284.94,6466,-0.07,-0.30,9.61,1.00,-0.02,-0.00,-0.00,0.17,1.87,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
9107,0.23,0.68,9.56,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.77,39.51,113.58,1000.77,37.43,112.81,0.35,1000.17,37.17,118.11,-0.03,0.24,105.21,284.94,6466,0.00,-0.33,9.60,1.00,-0.02,-0.00,-0.00,0.17,1.87,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.76
9165,0.17,0.65,9.40,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.76,39.51,113.61,1000.77,37.42,112.78,0.35,1000.18,37.18,118.09,-0.05,0.30,105.21,284.94,6466,-0.01,-0.32,9.58,1.00,-0.02,-0.00,-0.00,0.17,1.85,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.60
9218,0.22,0.68,9.50,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.76,39.51,113.58,1000.76,37.43,112.83,0.35,1000.17,37.17,118.10,-0.05,0.30,105.21,284.94,6465,-0.06,-0.37,9.55,1.00,-0.02,-0.00,-0.00,0.16,1.85,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.60
9275,0.24,0.66,9.55,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.76,39.52,113.60,1000.77,37.44,112.81,0.35,1000.17,37.19,118.12,-0.03,0.24,105.21,284.94,6466,-0.06,-0.17,9.64,1.00,-0.02,-0.00,-0.00,0.16,1.85,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.60
9326,0.17,0.70,9.49,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.76,39.52,113.58,1000.76,37.43,112.77,0.35,1000.17,37.18,118.13,-0.03,0.24,105.21,284.94,6465,-0.02,-0.21,9.61,1.00,-0.02,-0.00,-0.00,0.16,1.85,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.60
9383,0.22,0.72,9.49,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.76,39.52,113.59,1000.76,37.43,112.84,0.35,1000.18,37.18,118.07,-0.03,0.24,105.21,284.94,6465,0.01,-0.41,9.55,1.00,-0.02,-0.00,-0.00,0.16,1.85,-0.00,23,5,54,81,35.2941733,136.2544783,93.30, 0.60
9439,0.32,0.70,9.63,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.77,39.52,113.55,1000.77,37.43,112.80,0.35,1000.17,37.19,118.12,-0.05,0.30,105.21,284.94,6465,-0.09,-0.31,9.61,1.00,-0.02,-0.00,-0.00,0.16,1.85,-0.00,23,5,55,81,35.2941700,136.2544800,93.20, 0.60
9494,0.25,0.72,9.56,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.61,0.00,0,2,1000.76,39.52,113.60,1000.77,37.44,112.79,0.35,1000.17,37.19,118.12,-0.03,0.24,105.21,284.94,6466,0.00,-0.46,9.56,1.00,-0.02,-0.00,-0.00,0.16,1.85,-0.00,23,5,55,81,35.2941700,136.2544800,93.20, 0.60
9545,0.19,0.69,9.62,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.77,39.52,113.55,1000.77,37.44,112.82,0.35,1000.17,37.19,118.10,-0.03,0.24,105.21,284.94,6464,0.11,-0.42,9.59,1.00,-0.02,-0.00,-0.00,0.16,1.85,-0.00,23,5,55,81,35.2941700,136.2544800,93.20, 0.60
9602,0.11,0.62,9.43,1.00,0.04,-0.01,0.00,-0.87,-4.11,-0.02,10.60,0.00,0,2,1000.76,39.51,113.59,1000.77,37.43,112.80,0.35,1000.18,37.18,118.09,-0.05,0.30,105.21,284.94,6465,0.03,-0.22,9.51,1.00,-0.02,-0.00,-0.00,0.16,1.85,-0.00,23,5,55,81,35.2941700,136.2544800,93.20, 0.60
