1272087,-0.04,0.25,9.23,-0.90,-0.00,-0.00,-0.43,0.11,-0.50,51.18,-84.72,83.82,1,2,1011.17,30.62,18.26,1046.27,30.63,-292.60,1.59,1001.41,36.41,106.64,-0.22,0.62,121.20,315.53,6512,-0.05,-1.03,9.51,-0.37,-0.01,0.00,-0.93,0.74,0.18,136.04,23,26,58,0,35.2959050,136.2536150,90.30, 1.32
1272143,0.00,-0.04,9.20,-0.90,-0.00,-0.00,-0.43,0.20,-0.48,51.32,-84.72,83.82,1,2,1011.18,30.64,18.21,1047.17,30.64,-293.64,1.59,1001.40,36.41,106.68,-0.18,0.57,121.20,315.53,6512,-0.33,-0.86,9.56,-0.37,-0.01,0.00,-0.93,0.73,0.13,136.07,23,26,58,0,35.2959050,136.2536150,90.30, 1.32
1272195,-0.03,0.20,9.10,-0.90,-0.00,-0.00,-0.43,0.26,-0.42,51.19,-84.73,83.82,1,2,1011.18,30.62,18.22,1048.12,30.63,-299.82,1.59,1001.40,36.40,106.68,-0.15,0.51,121.20,315.53,6513,0.33,-0.53,9.58,-0.37,-0.01,0.00,-0.93,0.73,0.04,136.08,23,26,58,0,35.2959050,136.2536150,90.30, 1.32
1272247,-0.05,0.24,9.31,-0.90,-0.00,-0.00,-0.43,0.21,-0.19,51.05,-84.73,83.82,1,2,1011.17,30.62,18.25,1048.21,30.63,-300.56,1.45,1001.40,36.40,106.68,-0.12,0.45,121.20,315.53,6-291.57,1.45,1001.40,36.41,106.69,-0.10,0.42,121.20,315.53,6513,0.29,0.26,9.84,-0.37,-0.01,-0.00,-0.93,0.82,-0.47,136.29,23,26,58,0,35.2959050,136.2536150,90.30, 1.32
1272582,0.12,-0.23,9.13,-0.90,0.00,0.00,-0.43,0.20,0.48,50.77,-0.37,84.46,2,2,1011.18,30.62,18.15,1046.58,30.62,-282.40,0.87,1001.40,36.40,106.70,-0.08,0.38,121.20,315.53,6513,-0.27,-0.11,9.71,-0.37,-0.01,-0.00,-0.93,0.83,-0.66,136.29,23,26,58,0,35.2959050,136.2536150,90.30, 1.32
1272633,0.18,-0.01,9.25,-0.90,0.01,0.00,-0.43,0.38,0.80,50.94,-0.35,84.48,2,2,1011.19,30.62,18.13,1045.77,30.61,-279.98,0.87,1001.40,36.41,106.68,-0.08,0.38,121.29,315.53,6512,-0.66,-0.74,9.44,-0.37,-0.01,-0.00,-0.93,0.81,-0.89,136.30,23,26,58,0,35.2959050,136.2536150,90.30, 0.02
1272688,-0.01,-0.08,9.38,-0.90,0.01,0.00,-0.43,0.36,0.91,50.86,-0.28,84.56,2,2,1011.18,30.62,18.15,1045.86,30.62,-280.72,0.87,1001.40,36.41,106.69,-0.08,0.38,121.29,315.53,6512,0.73,-0.66,9.40,-0.37,-0.01,-0.01,-0.93,0.84,-1.11,136.30,23,26,58,0,35.2959050,136.2536150,90.30, 0.02
1272742,0.03,-0.17,9.29,-0.90,0.01,0.00,-0.43,0.22,1.28,50.78,-0.21,84.62,2,2,1011.19,30.62,18.12,1044.96,30.61,-273.13,0.87,1001.40,36.40,106.70,-0.07,0.34,121.29,315.53,6513,-0.26,-0.02,9.59,-0.37,-0.01,-0.01,-0.93,0.85,-1.24,136.34,23,26,58,0,35.2959050,136.2536150,90.30, 0.02
1272795,0.18,-0.25,9.20,-0.90,0.01,0.00,-0.43,0.14,1.45,50.68,-0.15,84.68,2,2,1011.18,30.62,18.17,1044.73,30.61,-270.13,0.87,1001.40,36.40,106.67,-0.05,0.30,121.29,315.53,6512,0.40,0.00,9.59,-0.37,-0.01,-0.01,-0.93,0.84,-1.48,136.36,23,26,58,0,35.2959050,136.2536150,90.30, 0.02
1272849,0.17,-0.35,9.18,-0.90,0.01,0.00,-0.43,0.20,1.71,50.52,-0.10,84.73,2,2,1011.18,30.62,18.16,1044.60,30.60,-270.09,0.87,1001.41,36.40,106.62,-0.03,0.24,121.29,315.53,6513,0.18,0.32,9.70,-0.37,-0.01,-0.01,-0.93,0.78,-1.71,136.38,23,26,59,0,35.2959017,136.2536333,90.40, 0.02
1272903,0.23,-0.49,9.24,-0.90,0.02,0.01,-0.43,0.11,2.05,50.60,-0.08,84.75,2,2,1011.19,30.63,18.10,1044.85,30.61,-272.19,0.87,1001.40,36.40,106.65,-0.08,0.38,121.20,315.53,6512,0.35,0.28,9.78,-0.37,-0.01,-0.01,-0.93,0.79,-1.90,136.38,23,26,59,0,35.2959017,136.2536333,90.40, 0.02
1272957,0.43,-0.34,9.37,-0.90,0.02,0.01,-0.43,-0.02,2.16,50.60,-0.07,84.76,2,2,1011.19,30.63,18.13,1044.75,30.62,-271.36,0.87,1001.40,36.40,106.65,-0.07,0.34,121.20,315.53,6513,0.66,0.45,9.68,-0.37,-0.01,-0.01,-0.93,0.79,-2.09,136.40,23,26,59,0,35.2959017,136.2536333,90.40, 0.02
1273014,0.19,-0.39,9.34,-0.90,0.02,0.01,-0.43,-0.08,2.48,50.51,-0.07,84.77,2,2,1011.19,30.62,18.12,1044.94,30.62,-280.41,0.87,1001.41,36.41,106.64,-0.07,0.34,121.20,315.53,6511,-0.43,0.19,9.81,-0.37,-0.01,-0.02,-0.93,0.72,-2.33,136.44,23,26,59,0,35.2959017,136.2536333,90.40, 0.02
1273067,0.17,-0.59,9.47,-0.90,0.02,0.01,-0.43,-0.05,2.49,50.48,-0.07,84.78,2,2,1011.19,30.62,18.08,1046.18,30.62,-287.17,0.87,1001.40,36.40,106.66,-0.07,0.34,121.20,315.53,6513,0.20,0.35,9.98,-0.37,-0.01,-0.02,-0.93,0.71,-2.47,136.43,23,26,59,0,35.2959017,136.2536333,90.40, 0.02
1273123,0.05,-0.54,9.45,-0.90,0.02,0.01,-0.43,-0.01,2.66,50.61,-0.06,84.81,2,2,1011.19,30.62,18.07,1046.09,30.59,-282.63,0.87,1001.41,36.41,106.64,-0.05,0.30,121.20,315.53,6513,-0.28,0.21,9.87,-0.37,-0.01,-0.02,-0.93,0.72,-2.52,136.43,23,26,59,0,35.2959017,136.2536333,90.40, 0.02
1273176,-0.03,-0.13,9.11,-0.90,0.02,0.01,-0.43,0.04,2.78,50.42,-0.01,84.86,2,2,1011.19,30.62,18.11,1047.26,30.59,-292.59,0.87,1001.40,36.41,106.65,-0.05,0.30,121.20,315.53,6514,0.14,-0.20,9.69,-0.37,-0.01,-0.02,-0.93,0.70,-2.59,136.41,23,26,59,0,35.2959017,136.2536333,90.40, 0.02
1273232,0.13,-0.29,9.79,-0.90,0.02,0.01,-0.43,0.15,2.78,50.30,0.11,84.98,2,2,1011.19,30.62,18.07,1048.19,30.61,-300.43,1.01,1001.40,36.40,106.64,-0.05,0.30,121.11,315.53,6514,0.50,-0.12,9.80,-0.37,-0.01,-0.02,-0.93,0.68,-2.53,136.42,23,26,59,0,35.2959017,136.2536333,90.40, 0.02
1273283,0.15,-1.13,8.27,-0.90,0.03,0.01,-0.43,0.53,3.00,50.33,0.16,85.06,2,2,1011.20,30.62,17.99,1048.50,30.60,-301.37,1.01,1001.40,36.40,106.66,-0.05,0.30,121.11,315.53,6514,0.01,-0.39,9.00,-0.37,-0.01,-0.02,-0.93,0.66,-2.54,136.41,23,26,59,0,35.2959017,136.2536333,90.40, 0.02
1273342,0.33,-0.33,9.49,-0.90,0.03,0.01,-0.42,0.79,3.04,50.32,0.15,85.07,2,2,1011.20,30.63,17.99,1048.26,30.59,-300.96,1.01,1001.41,36.41,106.62,-0.05,0.30,121.11,315.53,6517,0.07,0.89,9.82,-0.37,-0.01,-0.02,-0.93,0.66,-2.63,136.39,23,26,59,0,35.2959017,136.2536333,90.40, 0.02
1273393,-0.01,-0.35,9.26,-0.91,0.03,0.00,-0.42,0.79,3.00,50.15,0.11,85.07,2,2,1011.21,30.62,17.95,1048.56,30.61,-303.55,1.01,1001.40,36.41,106.66,-0.05,0.30,121.11,315.53,6514,-0.06,0.23,9.59,-0.37,-0.01,-0.02,-0.93,0.66,-2.74,136.38,23,26,59,0,35.2959017,136.2536333,90.40, 0.02
1273447,0.04,-0.65,9.35,-0.91,0.03,0.01,-0.42,0.70,3.09,50.15,0.10,85.11,2,2,1011.21,30.63,17.91,1048.41,30.62,-302.25,1.01,1001.41,36.41,106.64,-0.05,0.30,121.11,315.53,6515,-0.05,0.52,9.96,-0.37,-0.01,-0.02,-0.93,0.65,-2.78,136.38,23,26,59,0,35.2959017,136.2536333,90.40, 0.02
