-0.14,10.59,0.00,0,2,1001.38,40.40,108.23,1001.38,38.96,107.75,0.35,1000.72,37.95,113.46,-0.03,0.24,103.54,310.61,7903,0.79,1.24,9.59,1.00,0.07,-0.03,0.01,3.28,-7.55,0.72,5,52,15,0,35.2901933,136.2528883,83.40, 0.15
2115115,0.13,-0.69,9.51,1.00,-0.04,-0.01,-0.00,-0.73,4.49,-0.14,10.60,0.00,0,2,1001.38,40.40,108.24,1001.38,38.97,107.74,0.35,1000.71,37.95,113.53,-0.03,0.24,103.71,310.61,7903,0.74,1.19,9.49,1.00,0.07,-0.03,0.01,3.28,-7.55,0.72,5,52,15,0,35.2901933,136.2528883,83.40, 0.15
2115168,0.10,-0.77,9.53,1.00,-0.04,-0.01,-0.00,-0.73,4.49,-0.14,10.60,0.00,0,2,1001.38,40.41,108.25,1001.38,38.96,107.73,0.35,1000.71,37.95,113.53,-0.03,0.24,103.71,310.61,7902,0.72,1.45,9.55,1.00,0.07,-0.03,0.01,3.28,-7.55,0.72,5,52,15,0,35.2901933,136.2528883,83.40, 0.15
2115226,0.11,-0.75,9.47,1.00,-0.04,-0.01,-0.00,-0.73,4.49,-0.14,10.61,0.00,0,2,1001.38,40.40,108.22,1001.38,38.96,107.75,0.35,1000.72,37.94,113.43,-0.05,0.30,100.63,310.87,7902,0.61,1.13,9.50,1.00,0.07,-0.03,0.01,3.28,-7.55,0.72,5,52,15,0,35.2901933,136.2528883,83.40, 0.15
2115282,0.11,-0.73,9.53,1.00,-0.04,-0.01,-0.00,-0.73,4.49,-0.14,10.61,0.00,0,2,1001.38,40.41,108.25,1001.38,38.97,107.70,0.35,1000.72,37.93,113.44,-0.03,0.24,100.02,311.04,7902,0.65,1.25,9.60,1.00,0.07,-0.03,0.01,3.28,-7.55,0.72,5,52,15,0,35.2901933,136.2528883,83.40, 0.15
2115335,0.17,-0.71,9.49,1.00,-0.04,-0.01,-0.00,-0.73,4.49,-0.14,10.61,0.00,0,2,1001.38,40.40,108.22,1001.38,38.97,107.74,0.35,1000.72,37.95,113.42,-0.05,0.30,100.37,311.40,7903,0.38,1.23,9.53,1.00,0.07,-0.03,0.01,3.28,-7.55,0.72,5,52,15,0,35.2901933,136.2528883,83.40, 0.15
2115392,0.11,-0.74,9.56,1.00,-0.04,-0.01,-0.00,-0.73,4.49,-0.14,10.59,0.00,0,2,1001.38,40.42,108.22,1001.39,38.98,107.68,0.35,1000.72,37.94,113.42,-0.05,0.30,101.07,311.04,7904,0.47,1.29,9.63,1.00,0.07,-0.03,0.01,3.28,-7.55,0.72,5,52,15,0,35.2901933,136.2528883,83.40, 0.15
2115445,0.11,-0.74,9.52,1.00,-0.04,-0.01,-0.00,-0.73,4.49,-0.14,10.59,0.00,0,2,1001.39,40.41,108.20,1001.38,38.96,107.72,0.35,1000.72,37.96,113.39,-0.03,0.24,101.78,311.22,7903,0.50,1.23,9.55,1.00,0.07,-0.03,0.01,3.28,-7.55,0.72,5,52,15,0,35.2901933,136.2528883,83.40, 0.15
2115498,0.08,-0.79,9.53,1.00,-0.04,-0.01,-0.00,-0.73,4.49,-0.14,10.59,0.00,0,2,1001.38,40.40,108.25,1001.38,38.97,107.72,0.35,1000.72,37.95,113.39,-0.03,0.24,103.27,311.13,7902,0.62,1.29,9.58,1.00,0.07,-0.03,0.01,3.28,-7.55,0.72,5,52,15,0,35.2901933,136.2528883,83.40, 0.15
2115556,0.13,-0.77,9.51,1.00,-0.04,-0.01,-0.00,-0.73,4.49,-0.14,10.59,0.00,0,2,1001.38,40.41,108.24,1001.38,38.97,107.74,0.35,1000.72,37.95,113.40,-0.03,0.24,101.95,311.31,7902,0.58,1.26,9.56,1.00,0.07,-0.03,0.01,3.28,-7.55,0.72,5,52,15,0,35.2901933,136.2528883,83.40, 0.15
2115613,0.15,-0.72,9.50,1.00,-0.04,-0.01,-0.00,-0.73,4.49,-0.14,10.60,0.00,0,2,1001.38,40.39,108.23,1001.38,38.97,107.72,0.35,1000.72,37.95,113.38,-0.03,0.24,101.69,311.31,7902,0.51,1.20,9.53,1.00,0.07,-0.03,0.01,3.28,-7.55,0.72,5,52,15,0,35.2901933,136.2528883,83.40, 0.15
